,index,Website,食譜名稱,圖片連結,點擊次數,烹飪時間,有無影片,食材種類,烹飪步驟,url,按讚數
256,8439,楊桃,辣味雞肉餃子餡,https://d3l76hx23vw40a.cloudfront.net/recipe/bk28-015_1.jpg,,,,9,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G02-170,0
257,8445,楊桃,油蔥酥炒米粉,https://d3l76hx23vw40a.cloudfront.net/recipe/whk078-020b_1.jpg,,,,15,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-1074,1
258,8456,楊桃,高麗菜培根煎餅,https://d3l76hx23vw40a.cloudfront.net/recipe/ck89-031_1.jpg,,,,9,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0436,0
259,8460,楊桃,蚵嗲(6),https://d3l76hx23vw40a.cloudfront.net/recipe/whk068-096_1.jpg,,,,17,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B02-0438,0
260,8464,楊桃,蕃茄什錦鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/bk103-032_1.jpg,,,,16,7,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-206,20
261,8478,楊桃,台式泡菜(2),https://d3l76hx23vw40a.cloudfront.net/recipe/whk096-094a_1.jpg,,,,8,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-1012,4
262,8487,楊桃,滷蝦米高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/gy58-047a_1.jpg,,,,11,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0585,0
263,8573,楊桃,台式泡菜(1,https://d3l76hx23vw40a.cloudfront.net/recipe/gy02-073a_1.jpg,,,,5,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0407,1
264,8610,楊桃,翠玉明珠球(1),https://d3l76hx23vw40a.cloudfront.net/recipe/whk058-044b_1.jpg,,,,11,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2783,0
265,8688,楊桃,蝦皮炒高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/00_1.jpg,,,,8,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0642,0
266,8697,楊桃,地瓜水餃,https://d3l76hx23vw40a.cloudfront.net/recipe/00_1.jpg,,,,12,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1271,0
267,8748,楊桃,高麗菜蒸包,https://d3l76hx23vw40a.cloudfront.net/recipe/ck47-023_1.jpg,,,,9,9,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0253,0
268,8770,楊桃,回鍋肉(10),https://d3l76hx23vw40a.cloudfront.net/recipe/whk078-089a_1.jpg,,,,9,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3093,1
269,8807,楊桃,麻辣小火鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/whk099-080b_1.jpg,,,,10,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3440,0
270,8827,楊桃,雞腿清燜高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/bk58-031_1.jpg,,,,10,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-242,0
271,8830,楊桃,肉絲炒冬粉,https://d3l76hx23vw40a.cloudfront.net/recipe/00_1.jpg,,,,17,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1358,0
272,8833,楊桃,蔬菜蛋餅(4),https://d3l76hx23vw40a.cloudfront.net/recipe/whk066-084_1.jpg,,,,7,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0839,2
273,8878,楊桃,咖啡水餃,https://d3l76hx23vw40a.cloudfront.net/recipe/whk058-053a_1.jpg,,,,11,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2791,17
274,9015,楊桃,櫻花蝦炒高麗菜(1),https://d3l76hx23vw40a.cloudfront.net/recipe/whk078-078b_1.jpg,,,,5,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0883,1
275,9017,楊桃,香菇肉粥(1),https://d3l76hx23vw40a.cloudfront.net/recipe/whk062-028a_1.jpg,,,,15,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2831,1
276,9022,楊桃,臭豆腐,https://d3l76hx23vw40a.cloudfront.net/recipe/maria-112_1.jpg,,,,9,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=D01-029,0
277,9048,楊桃,白甘蔗火鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/gy12-046_1.jpg,,,,10,1,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-0796,0
278,9069,楊桃,肉絲炒飯,https://d3l76hx23vw40a.cloudfront.net/recipe/bk207-010_1.jpg,,,,7,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2491,1
279,9086,楊桃,香煎高麗菜捲,https://d3l76hx23vw40a.cloudfront.net/recipe/bk161-016a_1.jpg,,,,6,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-0909,0
280,9087,楊桃,蟹肉蓮霧盅,https://d3l76hx23vw40a.cloudfront.net/recipe/whk049-095b_1.jpg,,,,8,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B03-0909,1
281,9095,楊桃,紅燒鰻魚飯,https://d3l76hx23vw40a.cloudfront.net/recipe/gy35-018_1.jpg,,,,6,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-1001,0
282,9114,楊桃,高麗菜肉絲餅,https://d3l76hx23vw40a.cloudfront.net/recipe/bk72-012a_1.jpg,,,,13,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G02-465,0
283,9127,楊桃,客家高麗菜鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/whk075-037a_1.jpg,,,,10,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0869,0
284,9171,楊桃,餃子高麗菜餡,https://d3l76hx23vw40a.cloudfront.net/recipe/bk28-009c_1.jpg,,,,2,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I02-045,0
285,9206,楊桃,素高湯(3),https://d3l76hx23vw40a.cloudfront.net/recipe/bk84-005b_1.jpg,,,,8,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-300,0
286,9224,楊桃,蒜香高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/bk148-023b_1.jpg,,,,5,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0480,0
287,9243,楊桃,培根炒高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/pk01-118_1.jpg,,,,6,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0267,0
288,9254,楊桃,高麗菜燒肉,https://d3l76hx23vw40a.cloudfront.net/recipe/whk46-075_1.jpg,,,,9,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-225,0
289,9284,楊桃,炒高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/ck02-030c_1.jpg,,,,5,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-081,0
290,9343,楊桃,活力蔬菜飯,https://d3l76hx23vw40a.cloudfront.net/recipe/bk124-017_1.jpg,,,,6,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F05-0202,0
291,9420,楊桃,蔬果高湯(1),https://d3l76hx23vw40a.cloudfront.net/recipe/whk088-007b_1.jpg,,,,8,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0933,2
292,9503,楊桃,豆漿海鮮鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/yq10-007a_1.jpg,,,,18,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B03-0290,0
293,9566,楊桃,櫻花蝦炒高麗菜(2),https://d3l76hx23vw40a.cloudfront.net/recipe/whk089-103a_1.jpg,,,,6,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-1003,1
294,9567,楊桃,蔬菜煎餅(2),https://d3l76hx23vw40a.cloudfront.net/recipe/gy44-040_1.jpg,,,,4,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0569,0
295,9580,楊桃,清爽潤餅,https://d3l76hx23vw40a.cloudfront.net/recipe/whk067-028a_1.jpg,,,,11,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0836,1
296,9616,楊桃,高麗菜捲,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn09-039b_1.jpg,,,,9,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1197,0
297,9656,楊桃,大阪餃子燒,https://d3l76hx23vw40a.cloudfront.net/recipe/bk28-025_1.jpg,,,,9,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G02-188,0
298,9662,楊桃,上海粗炒麵,https://d3l76hx23vw40a.cloudfront.net/recipe/ck36-026_1.jpg,,,,13,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-706,0
299,9673,楊桃,麻辣火鍋(2),https://d3l76hx23vw40a.cloudfront.net/recipe/yqn16-018_1.jpg,,,,18,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1289,0
300,9686,楊桃,傳統雞捲,https://d3l76hx23vw40a.cloudfront.net/recipe/hq10-020_1.jpg,,,,17,7,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-342,0
301,9687,楊桃,什錦沙茶鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/bk99-039b_1.jpg,,,,11,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-205,0
302,9710,楊桃,味噌高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/whk122-032_1.jpg,,,,7,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-1127,0
303,9723,楊桃,高麗菜封,https://d3l76hx23vw40a.cloudfront.net/recipe/whk086-031_1.jpg,,,,7,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0899,0
304,9751,楊桃,蝦仁元寶,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn35-041_1.jpg,,,,7,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2022,0
305,9753,楊桃,醬拌羊肉片,https://d3l76hx23vw40a.cloudfront.net/recipe/bk118-018c_1.jpg,,,,3,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A04-0084,0
306,9790,楊桃,鮮魚蚌麵,https://d3l76hx23vw40a.cloudfront.net/recipe/ck91-021_1.jpg,,,,14,8,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-0913,0
307,9821,楊桃,高麗菜木耳粥,https://d3l76hx23vw40a.cloudfront.net/recipe/whk094-081b_1.jpg,,,,15,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0940,0
308,9929,楊桃,三杯醬炒米粉,https://d3l76hx23vw40a.cloudfront.net/recipe/bk94-037a_1.jpg,,,,13,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-679,0
309,9944,楊桃,螞蟻上樹(7),https://d3l76hx23vw40a.cloudfront.net/recipe/gy51-068_1.jpg,,,,11,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1773,0
310,9976,楊桃,櫻花蝦菜飯,https://d3l76hx23vw40a.cloudfront.net/recipe/gy35-017_1.jpg,,,,7,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B03-0571,0
311,9990,楊桃,高麗菜捲(1),https://d3l76hx23vw40a.cloudfront.net/recipe/bk148-020d_1.jpg,,,,12,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1459,0
312,9994,楊桃,養生什錦菇,https://d3l76hx23vw40a.cloudfront.net/recipe/whk086-102b_1.jpg,,,,12,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F06-0503,0
313,9995,楊桃,粽子蔬菜捲,https://d3l76hx23vw40a.cloudfront.net/recipe/whk072-117a_1.jpg,,,,12,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-1068,0
314,10002,楊桃,鮮花生炒高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/gy59-013b_1.jpg,,,,7,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0592,0
315,10035,楊桃,百菇養生鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/whk070-022a_1.jpg,,,,7,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F06-0459,0
316,10098,楊桃,味噌回鍋肉,https://d3l76hx23vw40a.cloudfront.net/recipe/bk82-027_1.jpg,,,,10,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-474,0
317,10138,楊桃,回鍋肉(8),https://d3l76hx23vw40a.cloudfront.net/recipe/yqn40-025a_1.jpg,,,,12,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2093,0
318,10187,楊桃,香蔥煎餅,https://d3l76hx23vw40a.cloudfront.net/recipe/bk95-042_1.jpg,,,,6,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G02-567,0
319,10209,楊桃,辣炒高麗菜肉片,https://d3l76hx23vw40a.cloudfront.net/recipe/whk32-074b_1.jpg,,,,4,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-103,0
320,10323,楊桃,烤泡菜臭豆腐,https://d3l76hx23vw40a.cloudfront.net/recipe/bk102-028_1.jpg,,,,13,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=D01-137,1
321,10349,楊桃,咖哩羊肉鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn09-024_1.jpg,,,,8,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A04-0094,0
322,10362,楊桃,香菇炒米粉,https://d3l76hx23vw40a.cloudfront.net/recipe/bk55-018a_1.jpg,,,,10,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-447,0
323,10413,楊桃,培根高麗菜煎餅,https://d3l76hx23vw40a.cloudfront.net/recipe/whk093-052a_1.jpg,,,,9,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0930,0
324,10433,楊桃,海鮮炒意粉,https://d3l76hx23vw40a.cloudfront.net/recipe/bk64-023_1.jpg,,,,16,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G02-377,0
325,10438,楊桃,錦繡翠玉捲,https://d3l76hx23vw40a.cloudfront.net/recipe/whk28-107_1.jpg,,,,14,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-075,0
326,10474,楊桃,培根高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/bk96-036d_1.jpg,,,,6,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-194,0
327,10515,楊桃,洋蔥汁燴什錦高麗菜捲,https://d3l76hx23vw40a.cloudfront.net/recipe/bk152-046b_1.jpg,,,,17,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1487,0
328,10550,楊桃,三鮮內餡,https://d3l76hx23vw40a.cloudfront.net/recipe/hq13-024a_1.jpg,,,,13,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B03-171,0
329,10590,楊桃,清炒高麗菜(1),https://d3l76hx23vw40a.cloudfront.net/recipe/yq35-006b_1.jpg,,,,4,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0247,0
330,10638,楊桃,紅麴雞燉高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/gy70-065_1.jpg,,,,12,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-1354,0
331,10647,楊桃,綜合果菜汁,https://d3l76hx23vw40a.cloudfront.net/recipe/whk061-084_1.jpg,,,,8,8,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1399,0
332,10663,楊桃,回鍋肉炒粗麵,https://d3l76hx23vw40a.cloudfront.net/recipe/gy33-043a_1.jpg,,,,11,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1614,0
333,10674,楊桃,高麗菜乾(2),https://d3l76hx23vw40a.cloudfront.net/recipe/00_1.jpg,,,,2,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0790,0
334,10714,楊桃,蔬菜素高湯,https://d3l76hx23vw40a.cloudfront.net/recipe/bk127-013_1.jpg,,,,9,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=E01-0076,0
335,10725,楊桃,高麗菜海鮮煎餅,https://d3l76hx23vw40a.cloudfront.net/recipe/whk087-059b_1.jpg,,,,12,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0913,0
336,10756,楊桃,雞肝咖哩醬,https://d3l76hx23vw40a.cloudfront.net/recipe/bk74-033b_1.jpg,,,,23,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-484,0
337,10890,楊桃,豆渣餡餅,https://d3l76hx23vw40a.cloudfront.net/recipe/ck51-026b_1.jpg,,,,13,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F05-0182,0
338,10910,楊桃,炒回鍋肉,https://d3l76hx23vw40a.cloudfront.net/recipe/bk148-036b_1.jpg,,,,11,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1468,0
339,10920,楊桃,開陽蒸高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/whk102-046a_1.jpg,,,,8,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-1022,1
340,10923,楊桃,豆酥高麗菜(1),https://d3l76hx23vw40a.cloudfront.net/recipe/gy59-012a_1.jpg,,,,7,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0589,0
341,10970,楊桃,義式蔬菜牛肉湯麵,https://d3l76hx23vw40a.cloudfront.net/recipe/bk48-033_1.jpg,,,,17,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A01-126,0
342,10999,楊桃,泡麵小火鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/noodle-102_1.jpg,,,,9,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G02-063,1
343,11039,楊桃,肉末拌高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/aa003-037_1.jpg,,,,6,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0778,0
344,11077,楊桃,什錦炒飯(1),https://d3l76hx23vw40a.cloudfront.net/recipe/hq17-027a_1.jpg,,,,12,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-510,0
345,11082,楊桃,炸醬炒高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/gy20-042b_1.jpg,,,,10,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0496,0
346,11130,楊桃,麻辣沙茶鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/bk99-039a_1.jpg,,,,17,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-204,0
347,11136,楊桃,千層高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/whk086-030b_1.jpg,,,,9,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3120,0
348,11139,楊桃,養生紫米飯,https://d3l76hx23vw40a.cloudfront.net/recipe/whk36-075b_1.jpg,,,,12,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-569,0
349,11215,楊桃,台式炒米粉(2),https://d3l76hx23vw40a.cloudfront.net/recipe/whk057-084_1.jpg,,,,17,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2789,0
350,11225,楊桃,低脂素菜餡,https://d3l76hx23vw40a.cloudfront.net/recipe/hq13-023a_1.jpg,,,,13,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-152,0
351,11342,楊桃,什錦蔬菜羹,https://d3l76hx23vw40a.cloudfront.net/recipe/whk092-106b_1.jpg,,,,11,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1721,0
352,11480,楊桃,椒麻雞(12),https://d3l76hx23vw40a.cloudfront.net/recipe/whk078-092_1.jpg,,,,9,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-2001,0
353,11514,楊桃,鱈魚丸高麗菜鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/gy50-038_1.jpg,,,,10,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-1105,0
354,11534,楊桃,培根高麗菜(3),https://d3l76hx23vw40a.cloudfront.net/recipe/whk067-094_1.jpg,,,,8,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0845,0
355,11586,楊桃,牛奶牡蠣鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn09-027a_1.jpg,,,,11,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B02-0223,0
356,11616,楊桃,紅咖哩燉高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/bk161-026_1.jpg,,,,5,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0536,0
357,11792,楊桃,碧玉蝦餃,https://d3l76hx23vw40a.cloudfront.net/recipe/whk38-096a_1.jpg,,,,12,9,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B03-202,0
358,11855,楊桃,白玉翡翠(1),https://d3l76hx23vw40a.cloudfront.net/recipe/bk118-022c_1.jpg,,,,3,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0310,0
359,11861,楊桃,高麗菜苗炒櫻花蝦,https://d3l76hx23vw40a.cloudfront.net/recipe/bk116-017_1.jpg,,,,8,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0304,0
360,11868,楊桃,土豆麵,https://d3l76hx23vw40a.cloudfront.net/recipe/can-re09_1.jpg,,,,8,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G02-053,0
361,11882,楊桃,麻油高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/whk123-009b_1.jpg,,,,5,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-1077,0
362,11896,楊桃,葡萄紫高麗蔬果汁,https://d3l76hx23vw40a.cloudfront.net/recipe/whk072-022b_1.jpg,,,,6,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F07-0889,0
363,11901,楊桃,麻辣毛肚涮涮鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn09-014a_1.jpg,,,,8,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A01-0563,0
364,11916,楊桃,辣豆瓣炒高麗菜苗,https://d3l76hx23vw40a.cloudfront.net/recipe/bk88-011_1.jpg,,,,9,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-172,0
365,12101,楊桃,泡菜,https://d3l76hx23vw40a.cloudfront.net/recipe/bk77-014b_1.jpg,,,,6,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-144,0
366,12144,楊桃,炒米粉便當,https://d3l76hx23vw40a.cloudfront.net/recipe/box-112_1.jpg,,,,21,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-174,0
367,12185,楊桃,上海炒粗麵,https://d3l76hx23vw40a.cloudfront.net/recipe/bk64-025b_1.jpg,,,,13,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G02-381,0
368,12235,楊桃,玉米燴高麗菜捲,https://d3l76hx23vw40a.cloudfront.net/recipe/whk34-084a_1.jpg,,,,7,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-395,0
369,12304,楊桃,綜合蔬菜盒,https://d3l76hx23vw40a.cloudfront.net/recipe/ck87-036a_1.jpg,,,,11,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0430,0
370,12334,楊桃,培根炒高麗菜(2),https://d3l76hx23vw40a.cloudfront.net/recipe/yqn29-019b_1.jpg,,,,7,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0499,0
371,12337,楊桃,日式炸豬排(1),https://d3l76hx23vw40a.cloudfront.net/recipe/fk03-018a_1.jpg,,,,10,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-354,0
372,12361,楊桃,什錦蔬食圍爐鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn70-047_1.jpg,,,,16,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1194,0
373,12375,楊桃,清滷干貝高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/bk67-017b_1.jpg,,,,7,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-106,0
374,12402,楊桃,豬骨蔬菜鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/whk093-105a_1.jpg,,,,10,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3210,0
375,12427,楊桃,蒜味高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/bk102-036a_1.jpg,,,,6,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-208,0
376,12435,楊桃,XO醬炒飯(2),https://d3l76hx23vw40a.cloudfront.net/recipe/whk067-073b_1.jpg,,,,12,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2941,0
377,12529,楊桃,高麗菜羊肉卷,https://d3l76hx23vw40a.cloudfront.net/recipe/meat-057_1.jpg,,,,7,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A04-010,0
378,12547,楊桃,蔬菜煎餅(9),https://d3l76hx23vw40a.cloudfront.net/recipe/whk104-049b_1.jpg,,,,14,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G02-1462,0
379,12608,楊桃,辣味炒麵,https://d3l76hx23vw40a.cloudfront.net/recipe/bk92-039b_1.jpg,,,,10,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G02-559,0
380,12637,楊桃,開陽拌三絲,https://d3l76hx23vw40a.cloudfront.net/recipe/wbk07-re16_1.jpg,,,,7,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=E01-010,0
381,12676,楊桃,基礎高湯,https://d3l76hx23vw40a.cloudfront.net/recipe/ck91-009_1.jpg,,,,7,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1381,0
382,12689,楊桃,高麗菜結燉豆腐,https://d3l76hx23vw40a.cloudfront.net/recipe/kimchi-1312_1.jpg,,,,12,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-036,0
383,12699,楊桃,紅燒羊肉爐(3),https://d3l76hx23vw40a.cloudfront.net/recipe/whk093-036a_1.jpg,,,,18,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A04-0195,0
384,12777,楊桃,鮮燴高麗,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn16-034_1.jpg,,,,14,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0404,0
385,12798,楊桃,台式泡菜(13),https://d3l76hx23vw40a.cloudfront.net/recipe/00_1.jpg,,,,6,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0644,1
386,12815,楊桃,清炒高麗菜苗,https://d3l76hx23vw40a.cloudfront.net/recipe/gy08-088b_1.jpg,,,,4,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0475,0
387,12838,楊桃,黃金蔬果湯,https://d3l76hx23vw40a.cloudfront.net/recipe/whk40-026a_1.jpg,,,,12,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-166,0
